Number of Comparisons : 75760
Swiss , 0.0 , 0.0 , Cheddar , 0.12 , 0.3
Wensleydale , 31.07 , 427.2125 , Wensleydale , 25.84 , 0.0
Swiss , 45.01 , 427.59499999999997 , Wensleydale , 55.13 , 0.0
Wensleydale , 31.12 , 427.90000000000003 , Cheddar , 13.94 , 34.85
Wensleydale , 31.12 , 427.90000000000003 , Swiss , 16.12 , 153.14000000000001
Wensleydale , 31.14 , 428.175 , Wensleydale , 1.15 , 0.0
Wensleydale , 31.15 , 428.3125 , Swiss , 10.71 , 0.0
Wensleydale , 31.17 , 428.58750000000003 , Swiss , 2.66 , 0.0
Wensleydale , 31.18 , 428.725 , Cheddar , 56.38 , 0.0
Wensleydale , 31.19 , 428.8625 , Cheddar , 2.61 , 0.0
Swiss , 45.18 , 429.21 , Swiss , 3.3 , 31.349999999999998
Swiss , 45.18 , 429.21 , Swiss , 29.04 , 275.88
Swiss , 45.2 , 429.40000000000003 , Swiss , 19.16 , 0.0
Swiss , 45.2 , 429.40000000000003 , Wensleydale , 0.2 , 2.75
Swiss , 45.21 , 429.495 , Wensleydale , 43.47 , 0.0
Swiss , 45.22 , 429.59 , Swiss , 15.16 , 0.0
Swiss , 45.25 , 429.875 , Cheddar , 18.47 , 0.0
Swiss , 45.25 , 429.875 , Wensleydale , 5.78 , 79.47500000000001
Swiss , 45.31 , 430.44500000000005 , Swiss , 8.92 , 0.0
Wensleydale , 31.31 , 430.5125 , Cheddar , 24.57 , 0.0
Wensleydale , 31.32 , 430.65 , Wensleydale , 27.02 , 0.0
Swiss , 45.36 , 430.92 , Wensleydale , 20.26 , 0.0
Wensleydale , 31.34 , 430.925 , Cheddar , 32.64 , 0.0
Wensleydale , 31.38 , 431.47499999999997 , Wensleydale , 29.29 , 0.0
Wensleydale , 31.4 , 431.75 , Wensleydale , 0.78 , 10.725
Wensleydale , 31.4 , 431.75 , Wensleydale , 12.37 , 170.08749999999998
Swiss , 45.45 , 431.77500000000003 , Cheddar , 0.69 , 0.0
Swiss , 45.45 , 431.77500000000003 , Wensleydale , 9.14 , 125.67500000000001
Swiss , 45.49 , 432.15500000000003 , Cheddar , 29.32 , 0.0
Wensleydale , 31.44 , 432.3 , Swiss , 30.09 , 0.0
Wensleydale , 31.49 , 432.98749999999995 , Wensleydale , 57.89 , 0.0
Swiss , 45.58 , 433.01 , Swiss , 10.61 , 0.0
Wensleydale , 31.51 , 433.26250000000005 , Swiss , 35.85 , 0.0
Swiss , 45.64 , 433.58 , Cheddar , 17.22 , 43.05
Swiss , 45.64 , 433.58 , Wensleydale , 7.61 , 104.6375
Wensleydale , 31.54 , 433.675 , Swiss , 5.46 , 0.0
Swiss , 45.71 , 434.245 , Cheddar , 5.45 , 0.0
Wensleydale , 31.61 , 434.6375 , Cheddar , 25.57 , 0.0
Swiss , 45.76 , 434.71999999999997 , Swiss , 7.87 , 0.0
Wensleydale , 31.63 , 434.91249999999997 , Wensleydale , 24.55 , 0.0
Swiss , 45.83 , 435.385 , Cheddar , 31.45 , 0.0
Swiss , 45.88 , 435.86 , Wensleydale , 55.29 , 0.0
Wensleydale , 31.71 , 436.0125 , Swiss , 36.23 , 0.0
Wensleydale , 31.72 , 436.15 , Swiss , 9.86 , 0.0
Wensleydale , 31.73 , 436.2875 , Wensleydale , 22.5 , 0.0
Wensleydale , 31.74 , 436.42499999999995 , Wensleydale , 3.03 , 0.0
Swiss , 45.95 , 436.52500000000003 , Swiss , 47.41 , 0.0
Swiss , 45.96 , 436.62 , Swiss , 2.5 , 0.0
Wensleydale , 31.76 , 436.70000000000005 , Swiss , 8.73 , 0.0
Swiss , 45.97 , 436.715 , Swiss , 12.03 , 0.0
Swiss , 45.98 , 436.80999999999995 , Wensleydale , 24.78 , 0.0
Wensleydale , 31.77 , 436.8375 , Cheddar , 39.14 , 0.0
Wensleydale , 31.77 , 436.8375 , Wensleydale , 62.96 , 865.7
Swiss , 45.99 , 436.90500000000003 , Wensleydale , 27.4 , 0.0
Wensleydale , 31.79 , 437.1125 , Cheddar , 25.63 , 0.0
Wensleydale , 31.8 , 437.25 , Swiss , 58.81 , 0.0
Swiss , 46.07 , 437.665 , Cheddar , 51.23 , 0.0
Wensleydale , 31.84 , 437.8 , Cheddar , 42.62 , 0.0
Swiss , 46.09 , 437.855 , Cheddar , 16.95 , 0.0
Swiss , 46.1 , 437.95 , Wensleydale , 0.33 , 0.0
Swiss , 46.14 , 438.33 , Wensleydale , 24.33 , 0.0
Swiss , 46.15 , 438.425 , Wensleydale , 4.87 , 0.0
Wensleydale , 31.9 , 438.625 , Wensleydale , 82.16 , 0.0
Wensleydale , 31.91 , 438.7625 , Cheddar , 6.49 , 0.0
Swiss , 46.19 , 438.80499999999995 , Wensleydale , 0.53 , 0.0
Swiss , 46.21 , 438.995 , Cheddar , 14.88 , 0.0
Swiss , 46.24 , 439.28000000000003 , Wensleydale , 2.84 , 0.0
Swiss , 46.25 , 439.375 , Wensleydale , 48.41 , 0.0
Wensleydale , 31.96 , 439.45 , Swiss , 41.99 , 0.0
Swiss , 46.28 , 439.66 , Swiss , 50.72 , 0.0
Swiss , 46.29 , 439.755 , Swiss , 0.19 , 1.805
Swiss , 46.29 , 439.755 , Swiss , 8.12 , 77.13999999999999
Wensleydale , 32.0 , 440.0 , Wensleydale , 52.7 , 0.0
Wensleydale , 32.01 , 440.1375 , Cheddar , 43.04 , 0.0
Swiss , 46.34 , 440.23 , Cheddar , 52.43 , 0.0
Swiss , 46.39 , 440.705 , Swiss , 13.83 , 0.0
Wensleydale , 32.08 , 441.09999999999997 , Swiss , 3.59 , 34.105
Wensleydale , 32.08 , 441.09999999999997 , Swiss , 10.05 , 95.47500000000001
Wensleydale , 32.08 , 441.09999999999997 , Wensleydale , 70.8 , 973.5
Wensleydale , 32.1 , 441.375 , Wensleydale , 1.88 , 0.0
Wensleydale , 32.11 , 441.5125 , Swiss , 2.82 , 0.0
Swiss , 46.48 , 441.55999999999995 , Cheddar , 25.8 , 0.0
Swiss , 46.5 , 441.75 , Swiss , 50.85 , 0.0
Wensleydale , 32.13 , 441.7875 , Wensleydale , 53.29 , 0.0
Wensleydale , 32.14 , 441.925 , Cheddar , 14.76 , 0.0
Wensleydale , 32.15 , 442.0625 , Swiss , 89.2 , 0.0
Swiss , 46.54 , 442.13 , Swiss , 9.29 , 0.0
Wensleydale , 32.16 , 442.19999999999993 , Swiss , 3.32 , 0.0
Wensleydale , 32.17 , 442.33750000000003 , Swiss , 35.89 , 340.955
Wensleydale , 32.17 , 442.33750000000003 , Wensleydale , 43.67 , 600.4625
Swiss , 46.6 , 442.7 , Swiss , 5.9 , 0.0
Swiss , 46.65 , 443.175 , Cheddar , 55.47 , 0.0
Swiss , 46.68 , 443.46 , Cheddar , 5.69 , 0.0
Wensleydale , 32.32 , 444.4 , Swiss , 11.83 , 0.0
Swiss , 46.78 , 444.41 , Swiss , 38.22 , 0.0
Wensleydale , 32.34 , 444.67500000000007 , Swiss , 4.56 , 0.0
Wensleydale , 32.38 , 445.225 , Swiss , 62.49 , 0.0
Swiss , 46.88 , 445.36 , Cheddar , 1.94 , 0.0
Wensleydale , 32.4 , 445.5 , Wensleydale , 24.7 , 0.0
Swiss , 46.91 , 445.645 , Wensleydale , 0.54 , 0.0
Swiss , 46.95 , 446.02500000000003 , Cheddar , 38.81 , 0.0
Swiss , 46.98 , 446.30999999999995 , Cheddar , 15.07 , 0.0
Wensleydale , 32.49 , 446.7375 , Wensleydale , 14.87 , 0.0
Swiss , 47.03 , 446.785 , Swiss , 62.09 , 0.0
Swiss , 47.05 , 446.97499999999997 , Wensleydale , 31.59 , 0.0
Wensleydale , 32.52 , 447.15000000000003 , Cheddar , 4.42 , 0.0
Wensleydale , 32.53 , 447.2875 , Wensleydale , 14.47 , 0.0
Wensleydale , 32.54 , 447.425 , Swiss , 24.6 , 0.0
Swiss , 47.13 , 447.735 , Cheddar , 0.1 , 0.0
Swiss , 47.14 , 447.83 , Cheddar , 10.18 , 0.0
Wensleydale , 32.57 , 447.8375 , Swiss , 5.19 , 0.0
Wensleydale , 32.59 , 448.11250000000007 , Swiss , 64.65 , 0.0
Swiss , 47.17 , 448.115 , Wensleydale , 3.78 , 0.0
Wensleydale , 32.62 , 448.525 , Swiss , 61.69 , 0.0
Swiss , 47.22 , 448.59 , Wensleydale , 47.98 , 0.0
Wensleydale , 32.63 , 448.6625 , Cheddar , 29.96 , 0.0
Swiss , 47.3 , 449.34999999999997 , Cheddar , 8.03 , 20.075
Swiss , 47.3 , 449.34999999999997 , Swiss , 23.65 , 224.67499999999998
Wensleydale , 32.68 , 449.35 , Swiss , 3.81 , 0.0
Wensleydale , 32.69 , 449.48749999999995 , Swiss , 11.45 , 0.0
Swiss , 47.35 , 449.825 , Swiss , 17.82 , 0.0
Swiss , 47.37 , 450.015 , Cheddar , 6.12 , 0.0
Swiss , 47.41 , 450.395 , Cheddar , 18.47 , 0.0
Wensleydale , 32.8 , 450.99999999999994 , Wensleydale , 77.37 , 0.0
Wensleydale , 32.81 , 451.13750000000005 , Swiss , 0.61 , 0.0
Swiss , 47.52 , 451.44000000000005 , Wensleydale , 3.45 , 0.0
Swiss , 47.56 , 451.82000000000005 , Cheddar , 23.04 , 0.0
Swiss , 47.63 , 452.485 , Cheddar , 76.24 , 0.0
Wensleydale , 32.91 , 452.51249999999993 , Swiss , 12.73 , 0.0
Wensleydale , 32.94 , 452.92499999999995 , Wensleydale , 6.86 , 0.0
Swiss , 47.69 , 453.05499999999995 , Wensleydale , 8.82 , 0.0
Wensleydale , 32.96 , 453.2 , Cheddar , 58.55 , 0.0
Wensleydale , 32.97 , 453.3375 , Cheddar , 63.61 , 0.0
Swiss , 47.76 , 453.71999999999997 , Wensleydale , 83.95 , 0.0
Swiss , 47.76 , 453.71999999999997 , Cheddar , 15.58 , 38.95
Swiss , 47.8 , 454.09999999999997 , Wensleydale , 25.88 , 0.0
Swiss , 47.8 , 454.09999999999997 , Wensleydale , 6.71 , 92.2625
Swiss , 47.81 , 454.19500000000005 , Cheddar , 33.65 , 0.0
Swiss , 47.85 , 454.575 , Wensleydale , 30.12 , 0.0
Wensleydale , 33.07 , 454.7125 , Swiss , 1.03 , 0.0
Swiss , 47.87 , 454.765 , Cheddar , 30.34 , 0.0
Swiss , 47.88 , 454.86 , Cheddar , 69.28 , 0.0
Swiss , 47.92 , 455.24 , Swiss , 6.18 , 0.0
Wensleydale , 33.12 , 455.4 , Cheddar , 21.01 , 0.0
Wensleydale , 33.13 , 455.5375 , Cheddar , 68.43 , 0.0
Wensleydale , 33.14 , 455.675 , Wensleydale , 10.59 , 0.0
Swiss , 47.97 , 455.715 , Cheddar , 3.14 , 0.0
Swiss , 47.98 , 455.80999999999995 , Swiss , 21.01 , 0.0
Wensleydale , 33.17 , 456.08750000000003 , Swiss , 19.16 , 0.0
Swiss , 48.03 , 456.285 , Wensleydale , 14.72 , 0.0
Wensleydale , 33.2 , 456.50000000000006 , Swiss , 0.21 , 0.0
Swiss , 48.06 , 456.57000000000005 , Swiss , 20.84 , 0.0
Swiss , 48.07 , 456.665 , Swiss , 75.64 , 0.0
Swiss , 48.08 , 456.76 , Wensleydale , 14.96 , 0.0
Wensleydale , 33.22 , 456.775 , Swiss , 3.8 , 0.0
Swiss , 48.09 , 456.855 , Cheddar , 10.26 , 25.65
Swiss , 48.09 , 456.855 , Swiss , 82.02 , 779.1899999999999
Swiss , 48.1 , 456.95 , Cheddar , 15.45 , 0.0
Swiss , 48.12 , 457.14 , Wensleydale , 45.27 , 0.0
Wensleydale , 33.25 , 457.1875 , Wensleydale , 47.05 , 0.0
Wensleydale , 33.28 , 457.6 , Swiss , 55.02 , 0.0
Wensleydale , 33.29 , 457.7375 , Wensleydale , 30.89 , 0.0
Wensleydale , 33.29 , 457.7375 , Swiss , 46.06 , 437.57000000000005
Wensleydale , 33.3 , 457.87499999999994 , Cheddar , 81.73 , 0.0
Wensleydale , 33.34 , 458.42500000000007 , Swiss , 14.64 , 0.0
Swiss , 48.26 , 458.46999999999997 , Wensleydale , 19.51 , 0.0
Wensleydale , 33.37 , 458.8375 , Cheddar , 12.81 , 0.0
Wensleydale , 33.38 , 458.975 , Wensleydale , 0.77 , 0.0
Wensleydale , 33.41 , 459.38749999999993 , Wensleydale , 5.44 , 0.0
Wensleydale , 33.43 , 459.6625 , Cheddar , 73.23 , 0.0
Wensleydale , 33.45 , 459.93750000000006 , Swiss , 4.1 , 0.0
Wensleydale , 33.47 , 460.2125 , Wensleydale , 10.71 , 147.26250000000002
Wensleydale , 33.47 , 460.2125 , Swiss , 23.17 , 220.115
Wensleydale , 33.5 , 460.625 , Cheddar , 1.54 , 3.85
Wensleydale , 33.5 , 460.625 , Swiss , 18.97 , 180.21499999999997
Wensleydale , 33.54 , 461.175 , Swiss , 1.31 , 0.0
Wensleydale , 33.55 , 461.31249999999994 , Cheddar , 1.58 , 0.0
Swiss , 48.56 , 461.32000000000005 , Cheddar , 5.4 , 0.0
Wensleydale , 33.56 , 461.45000000000005 , Cheddar , 37.06 , 92.65
Wensleydale , 33.56 , 461.45000000000005 , Wensleydale , 37.94 , 521.675
Swiss , 48.59 , 461.605 , Swiss , 40.85 , 0.0
Swiss , 48.62 , 461.89 , Swiss , 1.15 , 0.0
Swiss , 48.63 , 461.985 , Cheddar , 8.86 , 22.15
Swiss , 48.63 , 461.985 , Cheddar , 28.07 , 70.175
Swiss , 48.67 , 462.365 , Cheddar , 4.14 , 0.0
Wensleydale , 33.64 , 462.55 , Swiss , 36.3 , 0.0
Wensleydale , 33.65 , 462.6875 , Cheddar , 2.68 , 0.0
Swiss , 48.72 , 462.84 , Cheddar , 8.41 , 0.0
Swiss , 48.73 , 462.93499999999995 , Wensleydale , 45.44 , 0.0
Wensleydale , 33.67 , 462.96250000000003 , Cheddar , 38.39 , 0.0
Wensleydale , 33.69 , 463.23749999999995 , Wensleydale , 21.93 , 0.0
Swiss , 48.78 , 463.41 , Wensleydale , 8.61 , 0.0
Swiss , 48.79 , 463.505 , Wensleydale , 0.41 , 0.0
Wensleydale , 33.74 , 463.925 , Cheddar , 21.83 , 0.0
Swiss , 48.9 , 464.55 , Cheddar , 6.32 , 0.0
Swiss , 48.92 , 464.74 , Cheddar , 5.94 , 0.0
Swiss , 48.95 , 465.02500000000003 , Swiss , 27.28 , 0.0
Wensleydale , 33.84 , 465.30000000000007 , Cheddar , 5.58 , 0.0
Wensleydale , 33.85 , 465.4375 , Cheddar , 59.17 , 147.925
Wensleydale , 33.85 , 465.4375 , Swiss , 36.43 , 346.085
Swiss , 49.02 , 465.69000000000005 , Swiss , 69.67 , 0.0
Wensleydale , 33.89 , 465.9875 , Swiss , 4.01 , 0.0
Swiss , 49.06 , 466.07000000000005 , Wensleydale , 32.87 , 0.0
Swiss , 49.07 , 466.165 , Wensleydale , 6.84 , 0.0
Wensleydale , 33.91 , 466.26249999999993 , Swiss , 75.02 , 0.0
Swiss , 49.1 , 466.45 , Cheddar , 17.21 , 0.0
Swiss , 49.11 , 466.545 , Cheddar , 12.34 , 0.0
Wensleydale , 33.94 , 466.67499999999995 , Cheddar , 21.59 , 53.975
Wensleydale , 33.94 , 466.67499999999995 , Wensleydale , 7.23 , 99.41250000000001
Wensleydale , 33.94 , 466.67499999999995 , Wensleydale , 19.11 , 262.7625
Wensleydale , 33.97 , 467.0875 , Cheddar , 27.87 , 0.0
Wensleydale , 33.98 , 467.22499999999997 , Cheddar , 11.43 , 0.0
Swiss , 49.22 , 467.59 , Swiss , 6.91 , 0.0
Swiss , 49.24 , 467.78000000000003 , Swiss , 1.14 , 10.829999999999998
Swiss , 49.24 , 467.78000000000003 , Cheddar , 18.06 , 45.15
Swiss , 49.29 , 468.255 , Cheddar , 27.11 , 0.0
Swiss , 49.3 , 468.34999999999997 , Swiss , 41.27 , 0.0
Swiss , 49.34 , 468.73 , Wensleydale , 11.87 , 0.0
Wensleydale , 34.09 , 468.73750000000007 , Wensleydale , 38.83 , 0.0
Swiss , 49.36 , 468.92 , Swiss , 6.54 , 0.0
Swiss , 49.37 , 469.015 , Swiss , 35.68 , 0.0
Wensleydale , 34.12 , 469.15 , Swiss , 2.26 , 0.0
Swiss , 49.43 , 469.585 , Swiss , 41.92 , 0.0
Wensleydale , 34.19 , 470.11249999999995 , Swiss , 15.56 , 0.0
Swiss , 49.5 , 470.25 , Wensleydale , 32.69 , 0.0
Swiss , 49.51 , 470.34499999999997 , Wensleydale , 21.17 , 0.0
Wensleydale , 34.21 , 470.3875 , Cheddar , 35.25 , 88.125
Wensleydale , 34.21 , 470.3875 , Swiss , 71.86 , 682.67
Wensleydale , 34.22 , 470.525 , Swiss , 29.18 , 0.0
Swiss , 49.53 , 470.535 , Wensleydale , 29.51 , 0.0
Wensleydale , 34.27 , 471.21250000000003 , Swiss , 0.36 , 0.0
Swiss , 49.67 , 471.865 , Swiss , 21.96 , 0.0
Swiss , 49.69 , 472.05499999999995 , Cheddar , 1.94 , 4.85
Swiss , 49.69 , 472.05499999999995 , Cheddar , 15.18 , 37.95
Wensleydale , 34.35 , 472.3125 , Wensleydale , 17.65 , 0.0
Wensleydale , 34.35 , 472.3125 , Swiss , 0.45 , 4.275
Swiss , 49.77 , 472.81500000000005 , Cheddar , 40.81 , 0.0
Swiss , 49.8 , 473.09999999999997 , Wensleydale , 35.88 , 0.0
Swiss , 49.84 , 473.48 , Cheddar , 41.96 , 0.0
Wensleydale , 34.44 , 473.54999999999995 , Cheddar , 8.27 , 0.0
Wensleydale , 34.45 , 473.68750000000006 , Wensleydale , 32.7 , 0.0
Swiss , 49.87 , 473.765 , Swiss , 6.61 , 0.0
Wensleydale , 34.52 , 474.65000000000003 , Swiss , 40.68 , 0.0
Wensleydale , 34.54 , 474.925 , Cheddar , 15.56 , 0.0
Wensleydale , 34.54 , 474.925 , Wensleydale , 45.74 , 628.9250000000001
Wensleydale , 34.56 , 475.20000000000005 , Swiss , 2.18 , 0.0
Swiss , 50.03 , 475.285 , Swiss , 17.34 , 0.0
Wensleydale , 34.57 , 475.3375 , Cheddar , 24.33 , 60.824999999999996
Wensleydale , 34.57 , 475.3375 , Cheddar , 26.55 , 66.375
Wensleydale , 34.57 , 475.3375 , Wensleydale , 98.92 , 1360.15
Wensleydale , 34.58 , 475.47499999999997 , Wensleydale , 35.57 , 0.0
Swiss , 50.05 , 475.47499999999997 , Swiss , 1.73 , 16.435
Wensleydale , 34.58 , 475.47499999999997 , Swiss , 10.61 , 100.79499999999999
Wensleydale , 34.59 , 475.61250000000007 , Swiss , 71.92 , 0.0
Swiss , 50.07 , 475.665 , Swiss , 2.14 , 0.0
Swiss , 50.09 , 475.855 , Swiss , 30.51 , 0.0
Wensleydale , 34.61 , 475.8875 , Swiss , 20.46 , 0.0
Swiss , 50.12 , 476.14 , Wensleydale , 27.95 , 0.0
Swiss , 50.17 , 476.615 , Swiss , 31.16 , 296.02
Swiss , 50.17 , 476.615 , Swiss , 37.97 , 360.715
Swiss , 50.25 , 477.375 , Cheddar , 28.01 , 0.0
Wensleydale , 34.75 , 477.8125 , Cheddar , 5.43 , 0.0
Wensleydale , 34.78 , 478.225 , Swiss , 2.56 , 24.32
Wensleydale , 34.78 , 478.225 , Wensleydale , 33.49 , 460.4875
Swiss , 50.35 , 478.325 , Swiss , 0.0 , 0.0
Wensleydale , 34.8 , 478.49999999999994 , Swiss , 68.52 , 0.0
Swiss , 50.37 , 478.515 , Swiss , 8.39 , 0.0
Wensleydale , 34.81 , 478.63750000000005 , Wensleydale , 56.7 , 0.0
Swiss , 50.43 , 479.085 , Swiss , 25.81 , 0.0
Wensleydale , 34.85 , 479.1875 , Cheddar , 13.72 , 0.0
Wensleydale , 34.87 , 479.4625 , Cheddar , 6.77 , 16.924999999999997
Wensleydale , 34.87 , 479.4625 , Wensleydale , 7.59 , 104.3625
Wensleydale , 34.89 , 479.7375 , Cheddar , 15.49 , 0.0
Swiss , 50.51 , 479.84499999999997 , Wensleydale , 2.79 , 0.0
Wensleydale , 34.9 , 479.875 , Swiss , 39.24 , 0.0
Wensleydale , 34.94 , 480.42499999999995 , Cheddar , 11.8 , 0.0
Swiss , 50.61 , 480.795 , Wensleydale , 5.88 , 0.0
Swiss , 50.61 , 480.795 , Cheddar , 7.51 , 18.775
Swiss , 50.62 , 480.89 , Cheddar , 71.95 , 0.0
Swiss , 50.67 , 481.365 , Swiss , 37.73 , 0.0
Swiss , 50.71 , 481.745 , Swiss , 0.21 , 0.0
Wensleydale , 35.07 , 482.2125 , Wensleydale , 50.88 , 0.0
Wensleydale , 35.08 , 482.34999999999997 , Cheddar , 17.0 , 0.0
Wensleydale , 35.13 , 483.0375 , Cheddar , 35.64 , 0.0
Swiss , 50.89 , 483.455 , Swiss , 39.25 , 0.0
Wensleydale , 35.21 , 484.1375 , Swiss , 15.78 , 0.0
Swiss , 50.99 , 484.40500000000003 , Swiss , 13.0 , 0.0
Wensleydale , 35.25 , 484.6875 , Swiss , 3.63 , 0.0
Wensleydale , 35.26 , 484.825 , Wensleydale , 9.71 , 0.0
Wensleydale , 35.29 , 485.2375 , Cheddar , 4.53 , 11.325000000000001
Wensleydale , 35.29 , 485.2375 , Wensleydale , 26.52 , 364.65
Wensleydale , 35.31 , 485.51250000000005 , Swiss , 30.69 , 0.0
Wensleydale , 35.32 , 485.65 , Cheddar , 4.67 , 11.675
Wensleydale , 35.32 , 485.65 , Wensleydale , 24.38 , 335.22499999999997
Swiss , 51.13 , 485.735 , Cheddar , 7.5 , 0.0
Swiss , 51.15 , 485.925 , Swiss , 17.95 , 0.0
Swiss , 51.18 , 486.21 , Cheddar , 0.0 , 0.0
Swiss , 51.25 , 486.875 , Swiss , 70.69 , 0.0
Wensleydale , 35.41 , 486.88749999999993 , Wensleydale , 2.83 , 0.0
Wensleydale , 35.47 , 487.7125 , Cheddar , 24.69 , 0.0
Swiss , 51.36 , 487.92 , Swiss , 52.34 , 497.23
Swiss , 51.36 , 487.92 , Wensleydale , 58.64 , 806.3
Wensleydale , 35.5 , 488.125 , Swiss , 12.78 , 0.0
Swiss , 51.4 , 488.3 , Cheddar , 5.45 , 0.0
Wensleydale , 35.52 , 488.40000000000003 , Wensleydale , 11.47 , 0.0
Swiss , 51.42 , 488.49 , Wensleydale , 14.32 , 0.0
Wensleydale , 35.56 , 488.95000000000005 , Wensleydale , 12.83 , 0.0
Swiss , 51.48 , 489.05999999999995 , Wensleydale , 36.22 , 0.0
Wensleydale , 35.6 , 489.5 , Wensleydale , 26.79 , 0.0
Swiss , 51.53 , 489.535 , Cheddar , 26.5 , 0.0
Wensleydale , 35.67 , 490.46250000000003 , Swiss , 7.94 , 0.0
Swiss , 51.64 , 490.58 , Swiss , 31.43 , 0.0
Swiss , 51.66 , 490.77 , Cheddar , 39.31 , 0.0
Swiss , 51.67 , 490.865 , Swiss , 23.0 , 0.0
Wensleydale , 35.7 , 490.87500000000006 , Cheddar , 6.55 , 0.0
Swiss , 51.69 , 491.05499999999995 , Wensleydale , 5.06 , 0.0
Swiss , 51.73 , 491.43499999999995 , Cheddar , 6.3 , 15.75
Swiss , 51.73 , 491.43499999999995 , Cheddar , 9.25 , 23.125
Wensleydale , 35.79 , 492.1125 , Cheddar , 17.32 , 0.0
Swiss , 51.81 , 492.19500000000005 , Swiss , 1.95 , 0.0
Swiss , 51.84 , 492.48 , Cheddar , 39.77 , 0.0
Wensleydale , 35.84 , 492.80000000000007 , Swiss , 16.57 , 0.0
Swiss , 51.89 , 492.955 , Swiss , 2.24 , 0.0
Wensleydale , 35.87 , 493.2125 , Wensleydale , 63.47 , 0.0
Wensleydale , 35.89 , 493.4875 , Wensleydale , 2.67 , 0.0
Swiss , 51.97 , 493.715 , Cheddar , 25.12 , 0.0
Wensleydale , 35.91 , 493.76249999999993 , Cheddar , 44.96 , 0.0
Swiss , 52.01 , 494.09499999999997 , Swiss , 61.28 , 0.0
Wensleydale , 35.94 , 494.17499999999995 , Cheddar , 18.53 , 0.0
Swiss , 52.02 , 494.19000000000005 , Wensleydale , 3.93 , 54.0375
Swiss , 52.02 , 494.19000000000005 , Wensleydale , 7.96 , 109.45
Wensleydale , 35.97 , 494.5875 , Wensleydale , 6.06 , 0.0
Swiss , 52.11 , 495.045 , Swiss , 6.14 , 0.0
Swiss , 52.12 , 495.14 , Cheddar , 7.91 , 0.0
Wensleydale , 36.02 , 495.27500000000003 , Cheddar , 22.22 , 0.0
Wensleydale , 36.03 , 495.4125 , Cheddar , 19.35 , 0.0
Swiss , 52.16 , 495.52 , Cheddar , 28.85 , 0.0
Wensleydale , 36.12 , 496.65 , Wensleydale , 12.68 , 174.35
Wensleydale , 36.12 , 496.65 , Wensleydale , 31.26 , 429.82500000000005
Wensleydale , 36.14 , 496.925 , Swiss , 64.08 , 0.0
Swiss , 52.31 , 496.94500000000005 , Cheddar , 5.14 , 0.0
Swiss , 52.32 , 497.04 , Wensleydale , 32.66 , 0.0
Swiss , 52.32 , 497.04 , Cheddar , 17.26 , 43.150000000000006
Wensleydale , 36.15 , 497.0625 , Swiss , 23.27 , 0.0
Swiss , 52.33 , 497.135 , Wensleydale , 12.78 , 0.0
Wensleydale , 36.16 , 497.19999999999993 , Swiss , 7.9 , 0.0
Swiss , 52.39 , 497.705 , Swiss , 16.07 , 0.0
Wensleydale , 36.21 , 497.8875 , Wensleydale , 7.74 , 0.0
Wensleydale , 36.22 , 498.025 , Cheddar , 12.13 , 0.0
Wensleydale , 36.26 , 498.575 , Swiss , 9.24 , 0.0
Swiss , 52.49 , 498.65500000000003 , Wensleydale , 3.87 , 53.2125
Swiss , 52.49 , 498.65500000000003 , Cheddar , 23.64 , 59.1
Swiss , 52.5 , 498.75 , Cheddar , 25.57 , 0.0
Wensleydale , 36.28 , 498.85 , Cheddar , 79.18 , 0.0
Swiss , 52.52 , 498.94000000000005 , Cheddar , 0.44 , 0.0
Swiss , 52.53 , 499.035 , Wensleydale , 3.94 , 0.0
Wensleydale , 36.32 , 499.4 , Swiss , 5.93 , 56.334999999999994
Wensleydale , 36.32 , 499.4 , Wensleydale , 40.47 , 556.4625
Swiss , 52.58 , 499.51 , Swiss , 0.0 , 0.0
Swiss , 52.6 , 499.7 , Cheddar , 11.05 , 0.0
Wensleydale , 36.35 , 499.8125 , Wensleydale , 19.28 , 265.1
Wensleydale , 36.35 , 499.8125 , Swiss , 49.98 , 474.80999999999995
Swiss , 52.62 , 499.89 , Cheddar , 2.71 , 0.0
Swiss , 52.69 , 500.55499999999995 , Wensleydale , 35.03 , 0.0
Swiss , 52.69 , 500.55499999999995 , Swiss , 13.1 , 124.45
Wensleydale , 36.45 , 501.18750000000006 , Cheddar , 69.15 , 0.0
Wensleydale , 36.47 , 501.4625 , Swiss , 33.6 , 0.0
Wensleydale , 36.49 , 501.7375 , Cheddar , 18.18 , 0.0
Wensleydale , 36.5 , 501.875 , Swiss , 72.87 , 0.0
Wensleydale , 36.52 , 502.15000000000003 , Swiss , 19.22 , 0.0
Wensleydale , 36.53 , 502.2875 , Wensleydale , 6.11 , 0.0
Swiss , 52.88 , 502.36 , Wensleydale , 66.6 , 0.0
Swiss , 52.89 , 502.455 , Swiss , 2.3 , 21.849999999999998
Swiss , 52.89 , 502.455 , Swiss , 4.59 , 43.605
Wensleydale , 36.55 , 502.56249999999994 , Swiss , 13.53 , 0.0
Swiss , 53.02 , 503.69000000000005 , Swiss , 0.75 , 7.125
Swiss , 53.02 , 503.69000000000005 , Wensleydale , 2.16 , 29.700000000000003
Wensleydale , 36.64 , 503.8 , Cheddar , 15.55 , 0.0
Wensleydale , 36.64 , 503.8 , Cheddar , 33.74 , 84.35000000000001
Wensleydale , 36.65 , 503.9375 , Cheddar , 0.67 , 0.0
